Jour;Catégorie client;Puissance moyenne journalière (W)
2023-01-11;Puissance moyenne journalière de la consommation totale (W);45306019825.0
2023-01-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);20542602568.0
2023-01-11;Puissance moyenne journalière de la production télérelevée totale (W);14212185248.0
2023-01-11;Puissance moyenne journalière de la production profilée totale (W);68964276.0
2023-01-11;Puissance moyenne journalière de la production autres totale (W);1589901360.0
2023-01-13;Puissance moyenne journalière de la consommation totale (W);44418942187.0
2023-01-13;Puissance moyenne journalière de la consommation totale HTA (W);12972536224.0
2023-02-01;Puissance moyenne journalière de la production autres profilée (W);1481016.0
2023-02-03;Puissance moyenne journalière de la consommation totale (W);48353501886.0
2023-02-03;Puissance moyenne journalière de la consommation télérelevée HTA (W);13360566696.0
2023-02-03;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);321261328.0
2023-02-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);22902029712.0
2023-02-03;Puissance moyenne journalière de la production totale (W);9715149748.0
2023-02-11;Puissance moyenne journalière de la consommation totale (W);47170726139.0
2023-02-11;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);4970382.0
2023-02-11;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5294244660.0
2023-02-11;Puissance moyenne journalière de la production autres profilée (W);1498814.0
2023-02-20;Puissance moyenne journalière de la consommation totale HTA (W);12758680797.0
2023-02-20;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5455809659.0
2023-02-20;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);33022065.0
2023-03-05;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4568540569.0
2023-03-05;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);24471179703.0
2023-03-05;Puissance moyenne journalière de la production cogénération totale (W);1528199870.0
2023-03-10;Puissance moyenne journalière de la consommation totale (W);43697441376.0
2023-03-10;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);5132650642.0
2023-03-10;Puissance moyenne journalière de la production autres totale (W);1545695295.0
2023-03-13;Puissance moyenne journalière de la production télérelevée totale (W);16939096221.0
2023-03-13;Puissance moyenne journalière de la production profilée totale (W);246360689.0
2023-03-26;Puissance moyenne journalière de la consommation télérelevée HTA (W);8485171030.0
2023-03-26;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3647124973.0
2023-03-26;Puissance moyenne journalière de la production profilée totale (W);230550512.0
2023-03-26;Puissance moyenne journalière de la production cogénération profilée (W);354116.0
2023-03-26;Puissance moyenne journalière de la production autres profilée (W);1614311.0
2023-04-01;Puissance moyenne journalière de la consommation totale HTA (W);9387669062.0
2023-04-01;Puissance moyenne journalière de la production totale (W);14360114713.0
2023-04-01;Puissance moyenne journalière de la production cogénération profilée (W);80882.0
2023-04-01;Puissance moyenne journalière de la production autres profilée (W);1628133.0
2023-04-07;Puissance moyenne journalière de la consommation totale HTA (W);12402869232.0
2023-04-07;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);5067670774.0
2023-04-07;Puissance moyenne journalière de la production télérelevée totale (W);6080712070.0
2023-04-07;Puissance moyenne journalière de la production cogénération totale (W);154729852.0
2023-04-07;Puissance moyenne journalière de la production autres profilée (W);1653461.0
2023-04-21;Puissance moyenne journalière de la consommation télérelevée HTA (W);12166227783.0
2023-04-21;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4725316586.0
2023-04-21;Puissance moyenne journalière de la production totale (W);6485454209.0
2023-04-24;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3903805778.0
2023-05-03;Puissance moyenne journalière de la consommation télérelevée HTA (W);12619570808.0
2023-05-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3638416842.0
2023-05-03;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11667161239.0
2023-05-03;Puissance moyenne journalière de la production télérelevée totale (W);10160033670.0
2023-05-03;Puissance moyenne journalière de la production autres profilée (W);2306430.0
2023-05-14;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);12791972166.0
2023-05-16;Puissance moyenne journalière de la consommation totale (W);33512050118.0
2023-05-16;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);165553701.0
2023-05-16;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);18926145.0
2023-05-16;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3789172038.0
2023-05-16;Puissance moyenne journalière de la production télérelevée totale (W);11069831270.0
2023-05-16;Puissance moyenne journalière de la production cogénération totale (W);117962927.0
2023-06-13;Puissance moyenne journalière de la consommation télérelevée HTA (W);13242936661.0
2023-06-13;Puissance moyenne journalière de la production profilée totale (W);392217014.0
2023-06-13;Puissance moyenne journalière de la production cogénération totale (W);89331169.0
2023-07-05;Puissance moyenne journalière de la consommation profilée HTA (W);4012739.0
2023-07-05;Puissance moyenne journalière de la production profilée totale (W);417980287.0
2023-07-05;Puissance moyenne journalière de la production autres totale (W);1327548018.0
2023-07-05;Puissance moyenne journalière de la production autres profilée (W);1306492.0
2023-07-14;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12427915.0
2023-07-14;Puissance moyenne journalière de la production profilée totale (W);500559238.0
2023-07-21;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10731596815.0
2023-07-21;Puissance moyenne journalière de la production cogénération totale (W);68700131.0
2023-07-23;Puissance moyenne journalière de la production cogénération totale (W);15794894.0
2023-07-23;Puissance moyenne journalière de la production autres profilée (W);1202060.0
2023-08-06;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);149709577.0
2023-08-06;Puissance moyenne journalière de la consommation profilée HTA (W);4222539.0
2023-08-06;Puissance moyenne journalière de la production cogénération totale (W);15844347.0
2023-08-16;Puissance moyenne journalière de la production autres totale (W);1033914869.0
2023-08-16;Puissance moyenne journalière de la production autres profilée (W);1316351.0
2023-09-13;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10390090110.0
2023-09-13;Puissance moyenne journalière de la production totale (W);4122349498.0
2023-09-24;Puissance moyenne journalière de la consommation profilée HTA (W);3741507.0
2023-09-24;Puissance moyenne journalière de la production hydraulique profilée (W);549152.0
2023-09-27;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12391214.0
2023-09-27;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10470555845.0
2023-09-27;Puissance moyenne journalière de la production totale (W);5720184269.0
2023-09-28;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);10206652933.0
2023-09-28;Puissance moyenne journalière de la production totale (W);5707504611.0
2023-09-28;Puissance moyenne journalière de la production cogénération profilée (W);25657.0
2023-10-02;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);11585473.0
2023-10-02;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3514187679.0
2023-10-02;Puissance moyenne journalière de la production autres totale (W);894748985.0
2023-10-08;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);11210643265.0
2023-10-08;Puissance moyenne journalière de la production télérelevée totale (W);4173212550.0
2023-10-15;Puissance moyenne journalière de la production télérelevée totale (W);5315796323.0
2023-10-23;Puissance moyenne journalière de la consommation totale HTA (W);12153947685.0
2023-10-23;Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);4583715536.0
2023-10-23;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);198517474.0
2023-10-23;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);12309305.0
2023-10-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);3910615548.0
2023-10-23;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);13581993723.0
2023-10-23;Puissance moyenne journalière de la production autres totale (W);1063021538.0
2023-10-24;Puissance moyenne journalière de la production totale (W);6423970941.0
2023-10-24;Puissance moyenne journalière de la production cogénération profilée (W);25555.0
2023-11-17;Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);4805173203.0
2023-11-18;Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);5189010.0
2023-11-18;Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);13365030.0
2023-11-18;Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);18296327572.0
2023-11-18;Puissance moyenne journalière de la production profilée totale (W);116597490.0
2023-11-18;Puissance moyenne journalière de la production hydraulique profilée (W);1236759.0
